movie_name,conversation_id,utterance_id,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,graph_summary,translation_context_only,translation_model_context_only,translation_with_graph,translation_model_with_graph
titanic,L614494,L614494,u8450,CAL,,,CAL: Those mud puddles were certainly a waste of money.,Those mud puddles were certainly a waste of money.,,unclear,,那些泥坑真是白白浪费钱。,gpt-5.4-mini,那些泥水坑可真是白花钱。,gpt-5.4-mini
titanic,L614494,L614495,u8462,ROSE,u8450,CAL,ROSE: You're wrong. They're fascinating. Like in a dream... there's truth without logic. What's his name again...? Picasso.,You're wrong. They're fascinating. Like in a dream... there's truth without logic. What's his name again...? Picasso.,CAL: Those mud puddles were certainly a waste of money.,romantic_intent,"Speaker: ROSE
Listener: CAL
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你错了。它们很迷人。就像在梦里……没有逻辑，却有真实。那人叫什么来着……毕加索。,gpt-5.4-mini,你错了。它们很有意思。像在梦里……没有逻辑，却有真实。那位叫什么来着……毕加索。,gpt-5.4-mini
titanic,L614494,L614496,u8450,CAL,u8462,ROSE,"CAL: He'll never amount to a thing, trust me. At least they were cheap.","He'll never amount to a thing, trust me. At least they were cheap.","CAL: Those mud puddles were certainly a waste of money.
ROSE: You're wrong. They're fascinating. Like in a dream... there's truth without logic. What's his name again...? Picasso.",acquaintance,"Speaker: CAL
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",他永远也不会有出息，相信我。至少它们便宜。,gpt-5.4-mini,他将来绝不会有出息，相信我。至少它们便宜。,gpt-5.4-mini
titanic,L614514,L614514,u8463,RUTH,,,"RUTH: You know I don't like that, Rose.","You know I don't like that, Rose.",,unclear,,你知道我不喜欢那样，露丝。,gpt-5.4-mini,你知道我不喜欢那样，露丝。,gpt-5.4-mini
titanic,L614514,L614515,u8450,CAL,u8463,RUTH,CAL: She knows.,She knows.,"RUTH: You know I don't like that, Rose.",unclear,"Speaker: CAL
Listener: RUTH
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",她知道。,gpt-5.4-mini,她知道。,gpt-5.4-mini
titanic,L614520,L614520,u8463,RUTH,,,"RUTH: My God, Rose, what's gotten into --","My God, Rose, what's gotten into --",,unclear,,我的天，露丝，你这是怎么了——,gpt-5.4-mini,我的天啊，露丝，你这是怎么了——,gpt-5.4-mini
titanic,L614520,L614521,u8462,ROSE,u8463,RUTH,ROSE: Excuse me.,Excuse me.,"RUTH: My God, Rose, what's gotten into --",familial,"Speaker: ROSE
Listener: RUTH
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",借过。,gpt-5.4-mini,借过。,gpt-5.4-mini
titanic,L614532,L614532,u8455,JACK,,,JACK: Take my hand. I'll pull you back in.,Take my hand. I'll pull you back in.,,unclear,,抓住我的手。我会把你拉回来。,gpt-5.4-mini,抓住我的手，我把你拉回来。,gpt-5.4-mini
titanic,L614532,L614533,u8462,ROSE,u8455,JACK,ROSE: No! Stay where you are. I mean it. I'll let go.,No! Stay where you are. I mean it. I'll let go.,JACK: Take my hand. I'll pull you back in.,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",不！你别动。我是认真的。我会松手。,gpt-5.4-mini,不！你待在那儿。我是认真的。我会松手。,gpt-5.4-mini
titanic,L614532,L614534,u8455,JACK,u8462,ROSE,JACK: No you won't.,No you won't.,"JACK: Take my hand. I'll pull you back in.
ROSE: No! Stay where you are. I mean it. I'll let go.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你不会的。,gpt-5.4-mini,你不会的。,gpt-5.4-mini
titanic,L614532,L614535,u8462,ROSE,u8455,JACK,ROSE: What do you mean no I won't? Don't presume to tell me what I will and will not do. You don't know me.,What do you mean no I won't? Don't presume to tell me what I will and will not do. You don't know me.,"JACK: Take my hand. I'll pull you back in.
ROSE: No! Stay where you are. I mean it. I'll let go.
JACK: No you won't.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你说什么，我不会？别自以为是地告诉我什么该做，什么不该做。你根本不了解我。,gpt-5.4-mini,你说我不会？别自作主张告诉我什么我会做、什么我不会做。你不了解我。,gpt-5.4-mini
titanic,L614532,L614536,u8455,JACK,u8462,ROSE,"JACK: You would have done it already. Now come on, take my hand.","You would have done it already. Now come on, take my hand.","ROSE: No! Stay where you are. I mean it. I'll let go.
JACK: No you won't.
ROSE: What do you mean no I won't? Don't presume to tell me what I will and will not do. You don't know me.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你早就这么做了。来吧，抓住我的手。,gpt-5.4-mini,你早就这么做了。快，来，抓住我的手。,gpt-5.4-mini
titanic,L614537,L614537,u8462,ROSE,,,ROSE: You're distracting me. Go away.,You're distracting me. Go away.,,unclear,,你打扰到我了，走开。,gpt-5.4-mini,你妨碍到我了。走开。,gpt-5.4-mini
titanic,L614537,L614538,u8455,JACK,u8462,ROSE,JACK: I can't. I'm involved now. If you let go I have to jump in after you.,I can't. I'm involved now. If you let go I have to jump in after you.,ROSE: You're distracting me. Go away.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我不能。我已经卷进来了。你要是松手，我就得跟着跳下去。,gpt-5.4-mini,不行。我已经卷进来了。你要是松手，我就得跟着跳下去。,gpt-5.4-mini
titanic,L614537,L614539,u8462,ROSE,u8455,JACK,ROSE: Don't be absurd. You'll be killed.,Don't be absurd. You'll be killed.,"ROSE: You're distracting me. Go away.
JACK: I can't. I'm involved now. If you let go I have to jump in after you.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",别傻了，你会没命的。,gpt-5.4-mini,别胡说八道。你会死的。,gpt-5.4-mini
titanic,L614541,L614541,u8462,ROSE,,,ROSE: The fall alone would kill you.,The fall alone would kill you.,,unclear,,光摔下去就足以把你摔死。,gpt-5.4-mini,光是掉下去就能摔死你。,gpt-5.4-mini
titanic,L614541,L614542,u8455,JACK,u8462,ROSE,JACK: It would hurt. I'm not saying it wouldn't. To be honest I'm a lot more concerned about the water being so cold.,It would hurt. I'm not saying it wouldn't. To be honest I'm a lot more concerned about the water being so cold.,ROSE: The fall alone would kill you.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",会疼，我不是说不会。老实说，我更担心的是水太冷。,gpt-5.4-mini,会疼，我不是说不会。说实话，我更担心的是水太冷。,gpt-5.4-mini
titanic,L614543,L614543,u8462,ROSE,,,ROSE: How cold?,How cold?,,unclear,,多冷？,gpt-5.4-mini,有多冷？,gpt-5.4-mini
titanic,L614543,L614544,u8455,JACK,u8462,ROSE,JACK: Freezing. Maybe a couple degrees over.,Freezing. Maybe a couple degrees over.,ROSE: How cold?,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",冻得要命。也许就比冰点高几度。,gpt-5.4-mini,冻得要命，大概只比冰点高几度。,gpt-5.4-mini
titanic,L614545,L614545,u8455,JACK,,,JACK: Ever been to Wisconsin?,Ever been to Wisconsin?,,unclear,,你去过威斯康星吗？,gpt-5.4-mini,你去过威斯康星吗？,gpt-5.4-mini
titanic,L614545,L614546,u8462,ROSE,u8455,JACK,ROSE: No.,No.,JACK: Ever been to Wisconsin?,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",没有。,gpt-5.4-mini,没有。,gpt-5.4-mini
titanic,L614545,L614547,u8455,JACK,u8462,ROSE,"JACK: Well they have some of the coldest winters around, and I grew up there, near Chippewa Falls. Once when I was a kid me and my father were ice- fishing out on Lake Wissota... ice- fishing's where you chop a hole in the --","Well they have some of the coldest winters around, and I grew up there, near Chippewa Falls. Once when I was a kid me and my father were ice- fishing out on Lake Wissota... ice- fishing's where you chop a hole in the --","JACK: Ever been to Wisconsin?
ROSE: No.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",威斯康星那边冬天可冷了，我就是在那里长大的，靠近奇珀瓦瀑布。小时候有一次，我和我父亲去怀索塔湖上凿冰钓鱼……凿冰钓鱼就是在冰上凿个洞——,gpt-5.4-mini,那儿的冬天很冷，我就是在那里长大的，在奇珀瓦福尔斯附近。有一次我还是孩子的时候，我和我父亲在威索塔湖上凿冰钓鱼……冰钓就是你先在冰上凿个洞——,gpt-5.4-mini
titanic,L614545,L614548,u8462,ROSE,u8455,JACK,ROSE: I know what ice fishing is!,I know what ice fishing is!,"JACK: Ever been to Wisconsin?
ROSE: No.
JACK: Well they have some of the coldest winters around, and I grew up there, near Chippewa Falls. Once when I was a kid me and my father were ice- fishing out on Lake Wissota... ice- fishing's where you chop a hole in the --",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我知道什么叫冰钓！,gpt-5.4-mini,我知道什么是冰钓！,gpt-5.4-mini
titanic,L614545,L614549,u8455,JACK,u8462,ROSE,"JACK: Sorry. Just... you look like kind of an indoor girl. Anyway, I went through some thin ice and I'm tellin' ya, water that cold... like that right down there... it hits you like a thousand knives all over your body. You can't breath, you can't think... least not about anything but the pain. Which is why I'm not looking forward to jumping in after you. But like I said, I don't see a choice. I guess I'm kinda hoping you'll come back over the rail and get me off the hook here.","Sorry. Just... you look like kind of an indoor girl. Anyway, I went through some thin ice and I'm tellin' ya, water that cold... like that right down there... it hits you like a thousand knives all over your body. You can't breath, you can't think... least not about anything but the pain. Which is why I'm not looking forward to jumping in after you. But like I said, I don't see a choice. I guess I'm kinda hoping you'll come back over the rail and get me off the hook here.","ROSE: No.
JACK: Well they have some of the coldest winters around, and I grew up there, near Chippewa Falls. Once when I was a kid me and my father were ice- fishing out on Lake Wissota... ice- fishing's where you chop a hole in the --
ROSE: I know what ice fishing is!",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",抱歉。只是……你看起来像是个不怎么出门的姑娘。总之，我曾掉进过薄冰里，我告诉你，那么冷的水……就像下面那种……会像一千把刀子一样扎遍你全身。你没法呼吸，没法思考……至少除了疼痛什么都想不了。这就是我不太想跳下去救你的原因。不过就像我说的，我看不出有什么别的选择。我想我有点希望你能翻过栏杆，让我不用再为难。,gpt-5.4-mini,抱歉。只是……你看起来像是那种待在室内的姑娘。总之，我掉进过薄冰里，我跟你说，那样的冷水……就像下面那样……会像一千把刀一样刺遍你全身。你没法呼吸，没法思考……至少除了疼什么都想不了。所以我不太想跳下去救你。不过我说了，我看不出有别的选择。我想我只是希望你能爬回栏杆这边，别让我这么为难。,gpt-5.4-mini
titanic,L614545,L614550,u8462,ROSE,u8455,JACK,ROSE: You're crazy.,You're crazy.,"JACK: Well they have some of the coldest winters around, and I grew up there, near Chippewa Falls. Once when I was a kid me and my father were ice- fishing out on Lake Wissota... ice- fishing's where you chop a hole in the --
ROSE: I know what ice fishing is!
JACK: Sorry. Just... you look like kind of an indoor girl. Anyway, I went through some thin ice and I'm tellin' ya, water that cold... like that right down there... it hits you like a thousand knives all over your body. You can't breath, you can't think... least not about anything but the pain. Which is why I'm not looking forward to jumping in after you. But like I said, I don't see a choice. I guess I'm kinda hoping you'll come back over the rail and get me off the hook here.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你疯了。,gpt-5.4-mini,你疯了。,gpt-5.4-mini
titanic,L614545,L614551,u8455,JACK,u8462,ROSE,"JACK: That's what everybody says. But with all due respect, I'm not the one hanging off the back of a ship.","That's what everybody says. But with all due respect, I'm not the one hanging off the back of a ship.","ROSE: I know what ice fishing is!
JACK: Sorry. Just... you look like kind of an indoor girl. Anyway, I went through some thin ice and I'm tellin' ya, water that cold... like that right down there... it hits you like a thousand knives all over your body. You can't breath, you can't think... least not about anything but the pain. Which is why I'm not looking forward to jumping in after you. But like I said, I don't see a choice. I guess I'm kinda hoping you'll come back over the rail and get me off the hook here.
ROSE: You're crazy.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",大家都这么说。不过恕我直言，挂在船尾的可不是我。,gpt-5.4-mini,大家都这么说。可恕我直言，挂在船尾的可不是我。,gpt-5.4-mini
