movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
amadeus,L30064,L30069,5,5,u255,MOZART,u247,CONSTANZE,MOZART: Em iram! Em iram!,Em iram! Em iram!,"CONSTANZE: Oh, ha, ha, ha.
MOZART: Sra-I'm-sick! Sra-I'm sick!
CONSTANZE: Yes, you are. You're very sick.
MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!
CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!",5,,"CONSTANZE: Oh, ha, ha, ha.",MOZART: Sra-I'm-sick! Sra-I'm sick!,"CONSTANZE: Yes, you are. You're very sick.","MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!",CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!
amadeus,L30064,L30070,6,6,u247,CONSTANZE,u255,MOZART,"CONSTANZE: No, I'm not playing this game.","No, I'm not playing this game.","CONSTANZE: Oh, ha, ha, ha.
MOZART: Sra-I'm-sick! Sra-I'm sick!
CONSTANZE: Yes, you are. You're very sick.
MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!
CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!
MOZART: Em iram! Em iram!",6,"CONSTANZE: Oh, ha, ha, ha.",MOZART: Sra-I'm-sick! Sra-I'm sick!,"CONSTANZE: Yes, you are. You're very sick.","MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!",CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!,MOZART: Em iram! Em iram!
amadeus,L30064,L30071,7,7,u255,MOZART,u247,CONSTANZE,"MOZART: No, this is serious. Say it backwards.","No, this is serious. Say it backwards.","MOZART: Sra-I'm-sick! Sra-I'm sick!
CONSTANZE: Yes, you are. You're very sick.
MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!
CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!
MOZART: Em iram! Em iram!
CONSTANZE: No, I'm not playing this game.",6,MOZART: Sra-I'm-sick! Sra-I'm sick!,"CONSTANZE: Yes, you are. You're very sick.","MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!",CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!,MOZART: Em iram! Em iram!,"CONSTANZE: No, I'm not playing this game."
amadeus,L30064,L30072,8,8,u247,CONSTANZE,u255,MOZART,CONSTANZE: No!,No!,"CONSTANZE: Yes, you are. You're very sick.
MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!
CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!
MOZART: Em iram! Em iram!
CONSTANZE: No, I'm not playing this game.
MOZART: No, this is serious. Say it backwards.",6,"CONSTANZE: Yes, you are. You're very sick.","MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!",CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!,MOZART: Em iram! Em iram!,"CONSTANZE: No, I'm not playing this game.","MOZART: No, this is serious. Say it backwards."
amadeus,L30064,L30073,9,9,u255,MOZART,u247,CONSTANZE,MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!,Just say it - you'll see. It's very serious. Em iram! Em iram!,"MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!
CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!
MOZART: Em iram! Em iram!
CONSTANZE: No, I'm not playing this game.
MOZART: No, this is serious. Say it backwards.
CONSTANZE: No!",6,"MOZART: No, no. Say it backwards, shit-wit. Sra-I'm-sick Say it backwards!",CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!,MOZART: Em iram! Em iram!,"CONSTANZE: No, I'm not playing this game.","MOZART: No, this is serious. Say it backwards.",CONSTANZE: No!
amadeus,L30064,L30074,10,10,u247,CONSTANZE,u255,MOZART,"CONSTANZE: Iram - marry Em - marry me! No, no! You're a fiend. I'm not going to marry a fiend. A dirty fiend at that.","Iram - marry Em - marry me! No, no! You're a fiend. I'm not going to marry a fiend. A dirty fiend at that.","CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!
MOZART: Em iram! Em iram!
CONSTANZE: No, I'm not playing this game.
MOZART: No, this is serious. Say it backwards.
CONSTANZE: No!
MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!",6,CONSTANZE: Sra-I'm-sick. Sick - kiss I'm - my Kiss my! Sra-I'm-sick - Kiss my arse!,MOZART: Em iram! Em iram!,"CONSTANZE: No, I'm not playing this game.","MOZART: No, this is serious. Say it backwards.",CONSTANZE: No!,MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!
amadeus,L30064,L30075,11,11,u255,MOZART,u247,CONSTANZE,MOZART: Ui-vol-i-tub!,Ui-vol-i-tub!,"MOZART: Em iram! Em iram!
CONSTANZE: No, I'm not playing this game.
MOZART: No, this is serious. Say it backwards.
CONSTANZE: No!
MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!
CONSTANZE: Iram - marry Em - marry me! No, no! You're a fiend. I'm not going to marry a fiend. A dirty fiend at that.",6,MOZART: Em iram! Em iram!,"CONSTANZE: No, I'm not playing this game.","MOZART: No, this is serious. Say it backwards.",CONSTANZE: No!,MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!,"CONSTANZE: Iram - marry Em - marry me! No, no! You're a fiend. I'm not going to marry a fiend. A dirty fiend at that."
amadeus,L30064,L30076,12,12,u247,CONSTANZE,u255,MOZART,CONSTANZE: Tub - but i-tub - but I vol - love but I love ui - You. I love you!,Tub - but i-tub - but I vol - love but I love ui - You. I love you!,"CONSTANZE: No, I'm not playing this game.
MOZART: No, this is serious. Say it backwards.
CONSTANZE: No!
MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!
CONSTANZE: Iram - marry Em - marry me! No, no! You're a fiend. I'm not going to marry a fiend. A dirty fiend at that.
MOZART: Ui-vol-i-tub!",6,"CONSTANZE: No, I'm not playing this game.","MOZART: No, this is serious. Say it backwards.",CONSTANZE: No!,MOZART: Just say it - you'll see. It's very serious. Em iram! Em iram!,"CONSTANZE: Iram - marry Em - marry me! No, no! You're a fiend. I'm not going to marry a fiend. A dirty fiend at that.",MOZART: Ui-vol-i-tub!
amadeus,L30077,L30077,0,0,u255,MOZART,,,MOZART: Tish-I'm tee. What's that?,Tish-I'm tee. What's that?,,0,,,,,,
amadeus,L30077,L30078,1,1,u247,CONSTANZE,u255,MOZART,CONSTANZE: What?,What?,MOZART: Tish-I'm tee. What's that?,1,,,,,,MOZART: Tish-I'm tee. What's that?
amadeus,L30077,L30079,2,2,u255,MOZART,u247,CONSTANZE,MOZART: Tish-I'm-tee.,Tish-I'm-tee.,"MOZART: Tish-I'm tee. What's that?
CONSTANZE: What?",2,,,,,MOZART: Tish-I'm tee. What's that?,CONSTANZE: What?
amadeus,L30077,L30080,3,3,u247,CONSTANZE,u255,MOZART,CONSTANZE: Eat,Eat,"MOZART: Tish-I'm tee. What's that?
CONSTANZE: What?
MOZART: Tish-I'm-tee.",3,,,,MOZART: Tish-I'm tee. What's that?,CONSTANZE: What?,MOZART: Tish-I'm-tee.
amadeus,L30077,L30081,4,4,u255,MOZART,u247,CONSTANZE,MOZART: Yes.,Yes.,"MOZART: Tish-I'm tee. What's that?
CONSTANZE: What?
MOZART: Tish-I'm-tee.
CONSTANZE: Eat",4,,,MOZART: Tish-I'm tee. What's that?,CONSTANZE: What?,MOZART: Tish-I'm-tee.,CONSTANZE: Eat
amadeus,L30077,L30082,5,5,u247,CONSTANZE,u255,MOZART,CONSTANZE: Eat my - ah!,Eat my - ah!,"MOZART: Tish-I'm tee. What's that?
CONSTANZE: What?
MOZART: Tish-I'm-tee.
CONSTANZE: Eat
MOZART: Yes.",5,,MOZART: Tish-I'm tee. What's that?,CONSTANZE: What?,MOZART: Tish-I'm-tee.,CONSTANZE: Eat,MOZART: Yes.
amadeus,L30085,L30085,0,0,u243,ARCO,,,"ARCO: Follow me, please. The Archbishop would like a word.","Follow me, please. The Archbishop would like a word.",,0,,,,,,
amadeus,L30085,L30086,1,1,u255,MOZART,u243,ARCO,MOZART: Certainly!,Certainly!,"ARCO: Follow me, please. The Archbishop would like a word.",1,,,,,,"ARCO: Follow me, please. The Archbishop would like a word."
amadeus,L30087,L30087,0,0,u255,MOZART,,,"MOZART: Well, I think that went off remarkably well, don't you?","Well, I think that went off remarkably well, don't you?",,0,,,,,,
amadeus,L30087,L30088,1,1,u243,ARCO,u255,MOZART,ARCO: Indeed.,Indeed.,"MOZART: Well, I think that went off remarkably well, don't you?",1,,,,,,"MOZART: Well, I think that went off remarkably well, don't you?"
amadeus,L30087,L30089,2,2,u255,MOZART,u243,ARCO,MOZART: These Viennese certainly know good music when they hear it.,These Viennese certainly know good music when they hear it.,"MOZART: Well, I think that went off remarkably well, don't you?
ARCO: Indeed.",2,,,,,"MOZART: Well, I think that went off remarkably well, don't you?",ARCO: Indeed.
amadeus,L30087,L30090,3,3,u243,ARCO,u255,MOZART,ARCO: His Grace is very angry with you.,His Grace is very angry with you.,"MOZART: Well, I think that went off remarkably well, don't you?
ARCO: Indeed.
MOZART: These Viennese certainly know good music when they hear it.",3,,,,"MOZART: Well, I think that went off remarkably well, don't you?",ARCO: Indeed.,MOZART: These Viennese certainly know good music when they hear it.
amadeus,L30087,L30091,4,4,u255,MOZART,u243,ARCO,MOZART: What do you mean?,What do you mean?,"MOZART: Well, I think that went off remarkably well, don't you?
ARCO: Indeed.
MOZART: These Viennese certainly know good music when they hear it.
ARCO: His Grace is very angry with you.",4,,,"MOZART: Well, I think that went off remarkably well, don't you?",ARCO: Indeed.,MOZART: These Viennese certainly know good music when they hear it.,ARCO: His Grace is very angry with you.
amadeus,L30095,L30095,0,0,u255,MOZART,,,"MOZART: Why what, sir?","Why what, sir?",,0,,,,,,
amadeus,L30095,L30096,1,1,u245,COLLOREDO,u255,MOZART,COLLOREDO: Why do I have to be humiliated in front of my guests by one of my own servants?,Why do I have to be humiliated in front of my guests by one of my own servants?,"MOZART: Why what, sir?",1,,,,,,"MOZART: Why what, sir?"
amadeus,L30095,L30097,2,2,u255,MOZART,u245,COLLOREDO,MOZART: Humiliated?,Humiliated?,"MOZART: Why what, sir?
COLLOREDO: Why do I have to be humiliated in front of my guests by one of my own servants?",2,,,,,"MOZART: Why what, sir?",COLLOREDO: Why do I have to be humiliated in front of my guests by one of my own servants?
amadeus,L30095,L30098,3,3,u245,COLLOREDO,u255,MOZART,"COLLOREDO: How much provocation am I to endure from you? The more license I allow you, the more you take.","How much provocation am I to endure from you? The more license I allow you, the more you take.","MOZART: Why what, sir?
COLLOREDO: Why do I have to be humiliated in front of my guests by one of my own servants?
MOZART: Humiliated?",3,,,,"MOZART: Why what, sir?",COLLOREDO: Why do I have to be humiliated in front of my guests by one of my own servants?,MOZART: Humiliated?
amadeus,L30099,L30099,0,0,u255,MOZART,,,"MOZART: If His Grace is not satisfied with me, he can dismiss me.","If His Grace is not satisfied with me, he can dismiss me.",,0,,,,,,
amadeus,L30099,L30100,1,1,u245,COLLOREDO,u255,MOZART,COLLOREDO: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.,I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.,"MOZART: If His Grace is not satisfied with me, he can dismiss me.",1,,,,,,"MOZART: If His Grace is not satisfied with me, he can dismiss me."
amadeus,L30099,L30101,2,2,u255,MOZART,u245,COLLOREDO,"MOZART: No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.","No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.","MOZART: If His Grace is not satisfied with me, he can dismiss me.
COLLOREDO: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.",2,,,,,"MOZART: If His Grace is not satisfied with me, he can dismiss me.",COLLOREDO: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.
amadeus,L30099,L30102,3,3,u245,COLLOREDO,u255,MOZART,"COLLOREDO: Then try harder, Mozart. I have no intention of dismissing you. You will remain in my service and learn your place. Go now.","Then try harder, Mozart. I have no intention of dismissing you. You will remain in my service and learn your place. Go now.","MOZART: If His Grace is not satisfied with me, he can dismiss me.
COLLOREDO: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.
MOZART: No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.",3,,,,"MOZART: If His Grace is not satisfied with me, he can dismiss me.",COLLOREDO: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.,"MOZART: No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy."
amadeus,L30113,L30113,0,0,u251,JOSEPH,,,"JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?","Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?",,0,,,,,,
amadeus,L30113,L30114,1,1,u267,VON STRACK,u251,JOSEPH,"VON STRACK: I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.","I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.","JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?",1,,,,,,"JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?"
amadeus,L30113,L30115,2,2,u251,JOSEPH,u267,VON STRACK,"JOSEPH: Very small pay, I imagine. I'm sure he could be tempted with the right offer. Say, an opera in German for our National Theatre.","Very small pay, I imagine. I'm sure he could be tempted with the right offer. Say, an opera in German for our National Theatre.","JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?
VON STRACK: I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.",2,,,,,"JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?","VON STRACK: I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop."
amadeus,L30118,L30118,0,0,u251,JOSEPH,,,"JOSEPH: Ah-ha. What do you say, Chamberlain?","Ah-ha. What do you say, Chamberlain?",,0,,,,,,
amadeus,L30118,L30119,1,1,u267,VON STRACK,u251,JOSEPH,"VON STRACK: In my opinion, it is time we had a piece in our own language, sir. Plain German. For plain people.","In my opinion, it is time we had a piece in our own language, sir. Plain German. For plain people.","JOSEPH: Ah-ha. What do you say, Chamberlain?",1,,,,,,"JOSEPH: Ah-ha. What do you say, Chamberlain?"
amadeus,L30123,L30123,0,0,u260,SALIERI,,,"SALIERI: I think it is an interesting notion to keep Mozart in Vienna, Majesty. It should really infuriate the Archbishop beyond measure - if that is your Majesty's intention.","I think it is an interesting notion to keep Mozart in Vienna, Majesty. It should really infuriate the Archbishop beyond measure - if that is your Majesty's intention.",,0,,,,,,
amadeus,L30123,L30124,1,1,u251,JOSEPH,u260,SALIERI,"JOSEPH: You are cattivo, Court Composer. I want to meet this young man. Chamberlain, arrange a pleasant welcome for him.","You are cattivo, Court Composer. I want to meet this young man. Chamberlain, arrange a pleasant welcome for him.","SALIERI: I think it is an interesting notion to keep Mozart in Vienna, Majesty. It should really infuriate the Archbishop beyond measure - if that is your Majesty's intention.",1,,,,,,"SALIERI: I think it is an interesting notion to keep Mozart in Vienna, Majesty. It should really infuriate the Archbishop beyond measure - if that is your Majesty's intention."
amadeus,L30125,L30125,0,0,u267,VON STRACK,,,"VON STRACK: Yes, sir.","Yes, sir.",,0,,,,,,
amadeus,L30125,L30126,1,1,u251,JOSEPH,u267,VON STRACK,JOSEPH: Well. There it is.,Well. There it is.,"VON STRACK: Yes, sir.",1,,,,,,"VON STRACK: Yes, sir."
amadeus,L30128,L30128,0,0,u260,SALIERI,,,"SALIERI: Ah! Here she comes. Fraulein Lorl, good morning.","Ah! Here she comes. Fraulein Lorl, good morning.",,0,,,,,,
