source_zip,source_csv,source_row_index,movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,reply_to,listener_id,text,movie,line_number,en,pred_translation_error_possible,pred_risk_category_count,pred_risk_categories,pred_risk_confidence_summary,pred_risk_cues,_any_risk,_clean,_risk_idiomatic,_risk_pragmatic,_risk_social,_risk_register,_risk_constraint,_risk_fragmentation,_risk_terminology,_risk_ambiguity,target_risk_count,target_risk_types,risk_source_path,current_text,context_6_turns,final_power_dynamic,final_respect_level,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level,speaker_name,listener_name,relationship_type,global_category,confidence,evidence,status,parse_success,re_source_path
amadeus.zip,dialogue_metadata.csv,134,amadeus,m16,L30178,L30179,,u251,L30178,u260,"Well, there it is. Now to business. Young man, we are going to commission an opera from you. What do you say?",amadeus,135,"Well, there it is. Now to business. Young man, we are going to commission an opera from you. What do you say?",1,2,pragmatic|constraint,constraint:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Well, there it is. Now to business. Young man, we are going to commission an opera from you. What do you say?",1. SALIERI: My pleasure.,speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,JOSEPH,SALIERI,patron_artist,class_or_service,0.95,"Joseph states he is commissioning an opera from the listener, which is a core feature of a patronage relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,137,amadeus,m16,L30182,L30182,,u258,,,"Well, actually, Sire, if you remember, we did finally incline to Italian.",amadeus,138,"Well, actually, Sire, if you remember, we did finally incline to Italian.",1,2,pragmatic|terminology,terminology:medium,cat2_discourse_markers|_cue_terminology_domain_combo,True,False,False,True,False,False,False,False,True,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Well, actually, Sire, if you remember, we did finally incline to Italian.",,listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,ORSINI-ROSENBERG,,court_authority,authority,0.95,"The speaker addresses the listener as 'Sire', which is a formal title for a sovereign, indicating a relationship defined by court rank and imperial authority.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,144,amadeus,m16,L30188,L30189,,u255,L30188,u258,"I - I don't think you have, Herr Director. Not yet. I mean, it's quite n - Of course, I'll show it to you immediately.",amadeus,145,"I - I don't think you have, Herr Director. Not yet. I mean, it's quite n - Of course, I'll show it to you immediately.",1,2,pragmatic|constraint,constraint:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"I - I don't think you have, Herr Director. Not yet. I mean, it's quite n - Of course, I'll show it to you immediately.",1. ORSINI-ROSENBERG: Oh? Have I seen it?,listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,MOZART,ORSINI-ROSENBERG,patron_artist,class_or_service,0.85,"Mozart addresses the listener as 'Herr Director' and offers to show his work 'immediately,' indicating a relationship centered on professional approval and institutional status.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,156,amadeus,m16,L30200,L30201,,u255,L30200,u268,"Why not? It's charming. I mean, I don't actually show concubines exposing their! their! It's not indecent!  It's highly moral, Majesty. It's full of proper German virtues. I swear it. Absolutely!",amadeus,157,"Why not? It's charming. I mean, I don't actually show concubines exposing their! their! It's not indecent!  It's highly moral, Majesty. It's full of proper German virtues. I swear it. Absolutely!",1,3,pragmatic|constraint|terminology,constraint:high|terminology:high,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_rare_strong|_cue_terminology_entity_combo|_cue_terminology_domain_combo,True,False,False,True,False,False,True,False,True,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Why not? It's charming. I mean, I don't actually show concubines exposing their! their! It's not indecent!  It's highly moral, Majesty. It's full of proper German virtues. I swear it. Absolutely!","1. VON SWIETEN: My dear fellow, the language is not finally the point. Do you really think that subject is quite appropriate for a national theatre?",listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,MOZART,VON SWIETEN,patron_artist,class_or_service,0.85,"Mozart is defending the morality and appropriateness of his work to Von Swieten, who is questioning if the subject is suitable for the national theatre, indicating a professional-dependence relation based on artistic approval.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,158,amadeus,m16,L30202,L30203,,u260,L30202,u251,"Excuse me, Sire, but what do you think these could be? Being a foreigner, I would love to learn.",amadeus,159,"Excuse me, Sire, but what do you think these could be? Being a foreigner, I would love to learn.",1,3,social|constraint|terminology,social:high|constraint:high|terminology:medium,_cue_social_request_form|_cue_social_addressed_request|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo,True,False,False,False,True,False,True,False,True,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Excuse me, Sire, but what do you think these could be? Being a foreigner, I would love to learn.","1. JOSEPH: Well, I'm glad to hear that.",listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,SALIERI,JOSEPH,court_authority,authority,0.95,"Salieri addresses Joseph as 'Sire,' which explicitly indicates a relationship shaped by imperial or court-based rank.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,160,amadeus,m16,L30205,L30205,,u255,,,"Love, Sire!",amadeus,161,"Love, Sire!",1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Love, Sire!",,listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,MOZART,,court_authority,authority,0.95,"The speaker addresses the listener as 'Sire,' a formal title used for a sovereign or high-ranking monarch within a court hierarchy.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,162,amadeus,m16,L30211,L30211,,u255,,,"Keep it, Sire, if you want to. It is already here in my head.",amadeus,163,"Keep it, Sire, if you want to. It is already here in my head.",1,1,social,social:medium,_cue_social_addressed_command,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Keep it, Sire, if you want to. It is already here in my head.",,listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,MOZART,,patron_artist,class_or_service,0.9,"Mozart addresses the listener as 'Sire' and refers to his creative work ('It is already here in my head'), establishing a relationship between an artist and a royal patron.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,177,amadeus,m16,L30223,L30233,,u244,L30232,u260,How do you know?,amadeus,178,How do you know?,1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,How do you know?,"1. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
2. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
3. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
4. SALIERI to CAVALIERI: Yes.
5. CAVALIERI to SALIERI: Is there a part for me?
6. SALIERI to CAVALIERI: No.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,CAVALIERI,SALIERI,patron_artist,class_or_service,0.85,Cavalieri is inquiring about an artistic opportunity (a part in an opera) and shows professional dependence on Salieri's knowledge of the commission.,success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,178,amadeus,m16,L30223,L30234,,u260,L30233,u244,"Well even if there is, I don't think you want to get involved with this one.",amadeus,179,"Well even if there is, I don't think you want to get involved with this one.",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Well even if there is, I don't think you want to get involved with this one.","1. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
2. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
3. SALIERI to CAVALIERI: Yes.
4. CAVALIERI to SALIERI: Is there a part for me?
5. SALIERI to CAVALIERI: No.
6. CAVALIERI to SALIERI: How do you know?",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,SALIERI,CAVALIERI,patron_artist,class_or_service,0.85,"Cavalieri asks Salieri if there is a 'part for me' in the new opera, showing a professional-dependence relation where Salieri's knowledge or approval shapes her artistic opportunities.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,179,amadeus,m16,L30223,L30235,,u244,L30234,u260,Why not?,amadeus,180,Why not?,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Why not?,"1. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
2. SALIERI to CAVALIERI: Yes.
3. CAVALIERI to SALIERI: Is there a part for me?
4. SALIERI to CAVALIERI: No.
5. CAVALIERI to SALIERI: How do you know?
6. SALIERI to CAVALIERI: Well even if there is, I don't think you want to get involved with this one.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,CAVALIERI,SALIERI,patron_artist,class_or_service,0.85,"Cavalieri is asking Salieri about a 'part' for her in a new opera, reflecting a professional-dependence relation centered on artistic opportunity.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,183,amadeus,m16,L30223,L30239,,u244,L30238,u260,What's that?,amadeus,184,What's that?,1,1,ambiguity,ambiguity:high,_cue_ambiguity_deictic|_cue_ambiguity_pronoun_heavy,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,What's that?,"1. CAVALIERI to SALIERI: How do you know?
2. SALIERI to CAVALIERI: Well even if there is, I don't think you want to get involved with this one.
3. CAVALIERI to SALIERI: Why not?
4. SALIERI to CAVALIERI: Well, do you know where it's set, my dear?
5. CAVALIERI to SALIERI: Where?
6. SALIERI to CAVALIERI: In a harem.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,CAVALIERI,SALIERI,patron_artist,class_or_service,0.85,"The dialogue is centered on an artistic opportunity, with Salieri providing professional guidance and advice to Cavalieri about her involvement in a production.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,186,amadeus,m16,L30223,L30242,,u260,L30241,u244,A Turkish brothel.,amadeus,187,A Turkish brothel.,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,A Turkish brothel.,"1. SALIERI to CAVALIERI: Well, do you know where it's set, my dear?
2. CAVALIERI to SALIERI: Where?
3. SALIERI to CAVALIERI: In a harem.
4. CAVALIERI to SALIERI: What's that?
5. SALIERI to CAVALIERI: A brothel.
6. CAVALIERI to SALIERI: Oh!",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,SALIERI,CAVALIERI,professional_ally,ally,0.7,"The characters are discussing the setting of an artistic production ('where it's set'), which indicates a professional relationship focused on a shared artistic context.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,198,amadeus,m16,L30260,L30262,,u254,L30261,u249,Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!,amadeus,199,Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!,1,3,pragmatic|constraint|terminology,constraint:high|terminology:high,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_rare_strong|_cue_terminology_domain_combo|_cue_terminology_multi_cap,True,False,False,True,False,False,True,False,True,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!,"1. MADAME WEBER: Let us pass, please! Let us pass at once! We're with the Emperor.
2. FLUNKY to MADAME WEBER: I am sorry, Madame. It is not permitted.",speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,MADAME WEBER,FLUNKY,class_service,class_or_service,0.9,Madame Weber asserts her social status as a 'favoured guest' to a flunky who is performing a service-based role of controlling entry.,success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,202,amadeus,m16,L30267,L30268,,u254,L30267,u249,"Young man, I am no stranger to theatres. I'm no stranger to insolence!",amadeus,203,"Young man, I am no stranger to theatres. I'm no stranger to insolence!",1,2,register|terminology,register:medium|terminology:medium,_cue_register_colloquial_strong|_cue_terminology_domain_combo,True,False,False,False,False,True,False,False,True,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Young man, I am no stranger to theatres. I'm no stranger to insolence!","1. FLUNKY: I am sorry, Madame, but no! I cannot let anyone pass.",speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,MADAME WEBER,FLUNKY,class_service,class_or_service,0.85,"The listener is identified as a 'FLUNKY' performing a gatekeeping role, and the speaker addresses him dismissively as 'Young man' while accusing him of 'insolence,' indicating a status-based service interaction.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
