modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
72,amadeus,L30211,L30211,,"Keep it, Sire, if you want to. It is already here in my head.",listener_higher_power,high_respect,"Current turn:
Keep it, Sire, if you want to. It is already here in my head.",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
73,amadeus,L30211,L30213,"1. MOZART: Keep it, Sire, if you want to. It is already here in my head.
2. JOSEPH to MOZART: What? On one hearing only?","I think so, Sire, yes.",listener_higher_power,high_respect,"Context:
1. MOZART: Keep it, Sire, if you want to. It is already here in my head.
2. JOSEPH to MOZART: What? On one hearing only?

Current turn:
I think so, Sire, yes.",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
75,amadeus,L30221,L30222,"1. LORL: Madame Cavalieri is here for her lesson, sir.",Bene.,speaker_higher_power,neutral_respect,"Context:
1. LORL: Madame Cavalieri is here for her lesson, sir.

Current turn:
Bene.",SALIERI,LORL,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
76,amadeus,L30223,L30223,,Maestro.,listener_higher_power,high_respect,"Current turn:
Maestro.",CAVALIERI,,listener_higher_power,listener_higher_power,high_respect,high_respect
77,amadeus,L30223,L30230,"1. SALIERI to CAVALIERI: Good morning.
2. CAVALIERI to SALIERI: Well? How do you like it? It's Turkish. My hairdresser tells me everything's going to be Turkish this year!
3. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
4. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
5. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
6. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?",Yes.,roughly_equal_power,neutral_respect,"Context:
1. SALIERI to CAVALIERI: Good morning.
2. CAVALIERI to SALIERI: Well? How do you like it? It's Turkish. My hairdresser tells me everything's going to be Turkish this year!
3. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
4. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
5. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
6. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?

Current turn:
Yes.",SALIERI,CAVALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
78,amadeus,L30223,L30231,"1. CAVALIERI to SALIERI: Well? How do you like it? It's Turkish. My hairdresser tells me everything's going to be Turkish this year!
2. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
3. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
4. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
5. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
6. SALIERI to CAVALIERI: Yes.",Is there a part for me?,roughly_equal_power,neutral_respect,"Context:
1. CAVALIERI to SALIERI: Well? How do you like it? It's Turkish. My hairdresser tells me everything's going to be Turkish this year!
2. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
3. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
4. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
5. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
6. SALIERI to CAVALIERI: Yes.

Current turn:
Is there a part for me?",CAVALIERI,SALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
79,amadeus,L30223,L30232,"1. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
2. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
3. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
4. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
5. SALIERI to CAVALIERI: Yes.
6. CAVALIERI to SALIERI: Is there a part for me?",No.,speaker_higher_power,neutral_respect,"Context:
1. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
2. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
3. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
4. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
5. SALIERI to CAVALIERI: Yes.
6. CAVALIERI to SALIERI: Is there a part for me?

Current turn:
No.",SALIERI,CAVALIERI,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
80,amadeus,L30223,L30233,"1. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
2. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
3. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
4. SALIERI to CAVALIERI: Yes.
5. CAVALIERI to SALIERI: Is there a part for me?
6. SALIERI to CAVALIERI: No.",How do you know?,roughly_equal_power,neutral_respect,"Context:
1. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
2. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
3. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
4. SALIERI to CAVALIERI: Yes.
5. CAVALIERI to SALIERI: Is there a part for me?
6. SALIERI to CAVALIERI: No.

Current turn:
How do you know?",CAVALIERI,SALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
81,amadeus,L30223,L30234,"1. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
2. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
3. SALIERI to CAVALIERI: Yes.
4. CAVALIERI to SALIERI: Is there a part for me?
5. SALIERI to CAVALIERI: No.
6. CAVALIERI to SALIERI: How do you know?","Well even if there is, I don't think you want to get involved with this one.",speaker_higher_power,neutral_respect,"Context:
1. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
2. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
3. SALIERI to CAVALIERI: Yes.
4. CAVALIERI to SALIERI: Is there a part for me?
5. SALIERI to CAVALIERI: No.
6. CAVALIERI to SALIERI: How do you know?

Current turn:
Well even if there is, I don't think you want to get involved with this one.",SALIERI,CAVALIERI,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
82,amadeus,L30223,L30235,"1. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
2. SALIERI to CAVALIERI: Yes.
3. CAVALIERI to SALIERI: Is there a part for me?
4. SALIERI to CAVALIERI: No.
5. CAVALIERI to SALIERI: How do you know?
6. SALIERI to CAVALIERI: Well even if there is, I don't think you want to get involved with this one.",Why not?,roughly_equal_power,neutral_respect,"Context:
1. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?
2. SALIERI to CAVALIERI: Yes.
3. CAVALIERI to SALIERI: Is there a part for me?
4. SALIERI to CAVALIERI: No.
5. CAVALIERI to SALIERI: How do you know?
6. SALIERI to CAVALIERI: Well even if there is, I don't think you want to get involved with this one.

Current turn:
Why not?",CAVALIERI,SALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
85,amadeus,L30223,L30242,"1. SALIERI to CAVALIERI: Well, do you know where it's set, my dear?
2. CAVALIERI to SALIERI: Where?
3. SALIERI to CAVALIERI: In a harem.
4. CAVALIERI to SALIERI: What's that?
5. SALIERI to CAVALIERI: A brothel.
6. CAVALIERI to SALIERI: Oh!",A Turkish brothel.,speaker_higher_power,neutral_respect,"Context:
1. SALIERI to CAVALIERI: Well, do you know where it's set, my dear?
2. CAVALIERI to SALIERI: Where?
3. SALIERI to CAVALIERI: In a harem.
4. CAVALIERI to SALIERI: What's that?
5. SALIERI to CAVALIERI: A brothel.
6. CAVALIERI to SALIERI: Oh!

Current turn:
A Turkish brothel.",SALIERI,CAVALIERI,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
87,amadeus,L30247,L30248,1. CAVALIERI: What does he look like?,You might be disappointed.,roughly_equal_power,neutral_respect,"Context:
1. CAVALIERI: What does he look like?

Current turn:
You might be disappointed.",SALIERI,CAVALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
89,amadeus,L30260,L30260,,"Let us pass, please! Let us pass at once! We're with the Emperor.",speaker_higher_power,neutral_respect,"Current turn:
Let us pass, please! Let us pass at once! We're with the Emperor.",MADAME WEBER,,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
90,amadeus,L30260,L30262,"1. MADAME WEBER: Let us pass, please! Let us pass at once! We're with the Emperor.
2. FLUNKY to MADAME WEBER: I am sorry, Madame. It is not permitted.",Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!,speaker_higher_power,low_respect,"Context:
1. MADAME WEBER: Let us pass, please! Let us pass at once! We're with the Emperor.
2. FLUNKY to MADAME WEBER: I am sorry, Madame. It is not permitted.

Current turn:
Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!",MADAME WEBER,FLUNKY,speaker_higher_power,speaker_higher_power,low_respect,low_respect
91,amadeus,L30260,L30263,"1. MADAME WEBER: Let us pass, please! Let us pass at once! We're with the Emperor.
2. FLUNKY to MADAME WEBER: I am sorry, Madame. It is not permitted.
3. MADAME WEBER to FLUNKY: Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!","I am sorry, Madame, but I have my orders.",listener_higher_power,high_respect,"Context:
1. MADAME WEBER: Let us pass, please! Let us pass at once! We're with the Emperor.
2. FLUNKY to MADAME WEBER: I am sorry, Madame. It is not permitted.
3. MADAME WEBER to FLUNKY: Do you know who I am?  This is my daughter. I am Frau Weber. We are favoured guests!

Current turn:
I am sorry, Madame, but I have my orders.",FLUNKY,MADAME WEBER,listener_higher_power,listener_higher_power,high_respect,high_respect
92,amadeus,L30267,L30267,,"I am sorry, Madame, but no! I cannot let anyone pass.",listener_higher_power,high_respect,"Current turn:
I am sorry, Madame, but no! I cannot let anyone pass.",FLUNKY,,listener_higher_power,listener_higher_power,high_respect,high_respect
93,amadeus,L30267,L30268,"1. FLUNKY: I am sorry, Madame, but no! I cannot let anyone pass.","Young man, I am no stranger to theatres. I'm no stranger to insolence!",speaker_higher_power,low_respect,"Context:
1. FLUNKY: I am sorry, Madame, but no! I cannot let anyone pass.

Current turn:
Young man, I am no stranger to theatres. I'm no stranger to insolence!",MADAME WEBER,FLUNKY,speaker_higher_power,speaker_higher_power,low_respect,low_respect
94,amadeus,L30270,L30270,,"It is new, it is, isn't it, Sire?",listener_higher_power,high_respect,"Current turn:
It is new, it is, isn't it, Sire?",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
96,amadeus,L30270,L30274,"1. MOZART: It is new, it is, isn't it, Sire?
2. JOSEPH to MOZART: Yes, indeed.
3. MOZART to JOSEPH: And German?
4. JOSEPH to MOZART: Oh, yes. Absolutely. German. Unquestionably!","So then you like it? You really like it, Your Majesty?",listener_higher_power,high_respect,"Context:
1. MOZART: It is new, it is, isn't it, Sire?
2. JOSEPH to MOZART: Yes, indeed.
3. MOZART to JOSEPH: And German?
4. JOSEPH to MOZART: Oh, yes. Absolutely. German. Unquestionably!

Current turn:
So then you like it? You really like it, Your Majesty?",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
99,amadeus,L30280,L30280,,"I don't understand. There are just as many notes, Majesty, as are required. Neither more nor less.",listener_higher_power,high_respect,"Current turn:
I don't understand. There are just as many notes, Majesty, as are required. Neither more nor less.",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
100,amadeus,L30280,L30281,"1. MOZART: I don't understand. There are just as many notes, Majesty, as are required. Neither more nor less.","My dear fellow, there are in fact only so many notes the ear can hear in the course of an evening. I think I'm right in saying that, aren't I, Court Composer?",speaker_higher_power,neutral_respect,"Context:
1. MOZART: I don't understand. There are just as many notes, Majesty, as are required. Neither more nor less.

Current turn:
My dear fellow, there are in fact only so many notes the ear can hear in the course of an evening. I think I'm right in saying that, aren't I, Court Composer?",JOSEPH,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
101,amadeus,L30282,L30282,,"Yes! yes! er, on  the whole, yes, Majesty.",listener_higher_power,high_respect,"Current turn:
Yes! yes! er, on  the whole, yes, Majesty.",SALIERI,,listener_higher_power,listener_higher_power,high_respect,high_respect
103,amadeus,L30289,L30289,,"Majesty, this is Madame Weber. She is my landlady.",listener_higher_power,high_respect,"Current turn:
Majesty, this is Madame Weber. She is my landlady.",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
104,amadeus,L30292,L30293,1. JOSEPH: Really? How delightful. May I ask when you marry?,"Well - Well we haven't quite received my father's consent, Your Majesty. Not entirely. Not altogether.",listener_higher_power,high_respect,"Context:
1. JOSEPH: Really? How delightful. May I ask when you marry?

Current turn:
Well - Well we haven't quite received my father's consent, Your Majesty. Not entirely. Not altogether.",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
105,amadeus,L30301,L30301,,Katherina! I'll tell you what I'm going to do. I'm going to write another aria for you. Something even more amazing for the second act. I have to get some water. Her mother is lying on the stage.,speaker_higher_power,neutral_respect,"Current turn:
Katherina! I'll tell you what I'm going to do. I'm going to write another aria for you. Something even more amazing for the second act. I have to get some water. Her mother is lying on the stage.",MOZART,,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
106,amadeus,L30301,L30302,1. MOZART: Katherina! I'll tell you what I'm going to do. I'm going to write another aria for you. Something even more amazing for the second act. I have to get some water. Her mother is lying on the stage.,Don't bother!,roughly_equal_power,low_respect,"Context:
1. MOZART: Katherina! I'll tell you what I'm going to do. I'm going to write another aria for you. Something even more amazing for the second act. I have to get some water. Her mother is lying on the stage.

Current turn:
Don't bother!",CAVALIERI,MOZART,roughly_equal_power,roughly_equal_power,low_respect,low_respect
107,amadeus,L30301,L30303,"1. MOZART: Katherina! I'll tell you what I'm going to do. I'm going to write another aria for you. Something even more amazing for the second act. I have to get some water. Her mother is lying on the stage.
2. CAVALIERI to MOZART: Don't bother!",What?,roughly_equal_power,neutral_respect,"Context:
1. MOZART: Katherina! I'll tell you what I'm going to do. I'm going to write another aria for you. Something even more amazing for the second act. I have to get some water. Her mother is lying on the stage.
2. CAVALIERI to MOZART: Don't bother!

Current turn:
What?",MOZART,CAVALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
110,amadeus,L30312,L30313,1. CAVALIERI: Did you know? Had you heard?,What?,roughly_equal_power,neutral_respect,"Context:
1. CAVALIERI: Did you know? Had you heard?

Current turn:
What?",SALIERI,CAVALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
