modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
40,amadeus,L30099,L30101,"1. MOZART: If His Grace is not satisfied with me, he can dismiss me.
2. COLLOREDO to MOZART: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.","No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.",listener_higher_power,high_respect,"Context:
1. MOZART: If His Grace is not satisfied with me, he can dismiss me.
2. COLLOREDO to MOZART: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.

Current turn:
No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.",MOZART,COLLOREDO,listener_higher_power,listener_higher_power,high_respect,high_respect
41,amadeus,L30099,L30102,"1. MOZART: If His Grace is not satisfied with me, he can dismiss me.
2. COLLOREDO to MOZART: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.
3. MOZART to COLLOREDO: No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.","Then try harder, Mozart. I have no intention of dismissing you. You will remain in my service and learn your place. Go now.",speaker_higher_power,low_respect,"Context:
1. MOZART: If His Grace is not satisfied with me, he can dismiss me.
2. COLLOREDO to MOZART: I wish you to return immediately to Salzburg. Your father is waiting for you there patiently. I will speak to you further when I come.
3. MOZART to COLLOREDO: No, Your Grace! I mean with all humility, no. I would rather you dismissed me. It's obvious I don't satisfy.

Current turn:
Then try harder, Mozart. I have no intention of dismissing you. You will remain in my service and learn your place. Go now.",COLLOREDO,MOZART,speaker_higher_power,speaker_higher_power,low_respect,low_respect
42,amadeus,L30113,L30114,"1. JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?","I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.",listener_higher_power,high_respect,"Context:
1. JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?

Current turn:
I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.",VON STRACK,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
43,amadeus,L30113,L30115,"1. JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?
2. VON STRACK to JOSEPH: I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.","Very small pay, I imagine. I'm sure he could be tempted with the right offer. Say, an opera in German for our National Theatre.",speaker_higher_power,neutral_respect,"Context:
1. JOSEPH: Ah-ha. Well then, we should make some effort to acquire him. We could use a good German composer in Vienna, surely?
2. VON STRACK to JOSEPH: I agree, Majesty, but I'm afraid it's not possible. The young man is still in the pay of the Archbishop.

Current turn:
Very small pay, I imagine. I'm sure he could be tempted with the right offer. Say, an opera in German for our National Theatre.",JOSEPH,VON STRACK,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
44,amadeus,L30118,L30119,"1. JOSEPH: Ah-ha. What do you say, Chamberlain?","In my opinion, it is time we had a piece in our own language, sir. Plain German. For plain people.",listener_higher_power,high_respect,"Context:
1. JOSEPH: Ah-ha. What do you say, Chamberlain?

Current turn:
In my opinion, it is time we had a piece in our own language, sir. Plain German. For plain people.",VON STRACK,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
45,amadeus,L30123,L30123,,"I think it is an interesting notion to keep Mozart in Vienna, Majesty. It should really infuriate the Archbishop beyond measure - if that is your Majesty's intention.",listener_higher_power,high_respect,"Current turn:
I think it is an interesting notion to keep Mozart in Vienna, Majesty. It should really infuriate the Archbishop beyond measure - if that is your Majesty's intention.",SALIERI,,listener_higher_power,listener_higher_power,high_respect,high_respect
46,amadeus,L30125,L30125,,"Yes, sir.",listener_higher_power,high_respect,"Current turn:
Yes, sir.",VON STRACK,,listener_higher_power,listener_higher_power,high_respect,high_respect
47,amadeus,L30128,L30130,"1. SALIERI: Ah! Here she comes. Fraulein Lorl, good morning.
2. LORL to SALIERI: Good morning, sir.",What have you got for me today? Let me see.,speaker_higher_power,neutral_respect,"Context:
1. SALIERI: Ah! Here she comes. Fraulein Lorl, good morning.
2. LORL to SALIERI: Good morning, sir.

Current turn:
What have you got for me today? Let me see.",SALIERI,LORL,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
48,amadeus,L30131,L30132,1. SALIERI: Ah-ha! Siena macaroons - my favourites. Give my best thanks to the baker.,"I will, sir.",listener_higher_power,high_respect,"Context:
1. SALIERI: Ah-ha! Siena macaroons - my favourites. Give my best thanks to the baker.

Current turn:
I will, sir.",LORL,SALIERI,listener_higher_power,listener_higher_power,high_respect,high_respect
49,amadeus,L30133,L30134,"1. SALIERI: Thank you. Are you well today, Fraulein Lorl?","Yes, thank you, sir.",listener_higher_power,high_respect,"Context:
1. SALIERI: Thank you. Are you well today, Fraulein Lorl?

Current turn:
Yes, thank you, sir.",LORL,SALIERI,listener_higher_power,listener_higher_power,high_respect,high_respect
50,amadeus,L30142,L30143,"1. JOSEPH: Well, what do you have for me today?","Your Majesty, Herr Mozart -",listener_higher_power,high_respect,"Context:
1. JOSEPH: Well, what do you have for me today?

Current turn:
Your Majesty, Herr Mozart -",VON STRACK,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
51,amadeus,L30142,L30144,"1. JOSEPH: Well, what do you have for me today?
2. VON STRACK to JOSEPH: Your Majesty, Herr Mozart -","Yes, what about him?",speaker_higher_power,neutral_respect,"Context:
1. JOSEPH: Well, what do you have for me today?
2. VON STRACK to JOSEPH: Your Majesty, Herr Mozart -

Current turn:
Yes, what about him?",JOSEPH,VON STRACK,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
52,amadeus,L30148,L30151,"1. JOSEPH: What a charming idea. May I see?
2. SALIERI to JOSEPH: It's just a trifle, of course.
3. JOSEPH to SALIERI: May I try it?",Majesty.,listener_higher_power,high_respect,"Context:
1. JOSEPH: What a charming idea. May I see?
2. SALIERI to JOSEPH: It's just a trifle, of course.
3. JOSEPH to SALIERI: May I try it?

Current turn:
Majesty.",SALIERI,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
53,amadeus,L30152,L30153,"1. JOSEPH: Delightful, Court Composer. Would you permit me to play it as he comes in?","You do me too much honour, Sire.",listener_higher_power,high_respect,"Context:
1. JOSEPH: Delightful, Court Composer. Would you permit me to play it as he comes in?

Current turn:
You do me too much honour, Sire.",SALIERI,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
54,amadeus,L30152,L30154,"1. JOSEPH: Delightful, Court Composer. Would you permit me to play it as he comes in?
2. SALIERI to JOSEPH: You do me too much honour, Sire.","Let's have some fun.  Bring in Herr Mozart, please. But slowly, slowly. I need a minute to practice.",speaker_higher_power,neutral_respect,"Context:
1. JOSEPH: Delightful, Court Composer. Would you permit me to play it as he comes in?
2. SALIERI to JOSEPH: You do me too much honour, Sire.

Current turn:
Let's have some fun.  Bring in Herr Mozart, please. But slowly, slowly. I need a minute to practice.",JOSEPH,SALIERI,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
55,amadeus,L30155,L30155,,"A-flat, Majesty.",listener_higher_power,high_respect,"Current turn:
A-flat, Majesty.",SALIERI,,listener_higher_power,listener_higher_power,high_respect,high_respect
56,amadeus,L30158,L30158,,"Bravo, Your Majesty!",listener_higher_power,high_respect,"Current turn:
Bravo, Your Majesty!",ORSINI-ROSENBERG,,listener_higher_power,listener_higher_power,high_respect,high_respect
57,amadeus,L30158,L30159,"1. ORSINI-ROSENBERG: Bravo, Your Majesty!","Well done, Sire!",listener_higher_power,high_respect,"Context:
1. ORSINI-ROSENBERG: Bravo, Your Majesty!

Current turn:
Well done, Sire!",VON STRACK,ORSINI-ROSENBERG,listener_higher_power,listener_higher_power,high_respect,high_respect
58,amadeus,L30161,L30161,,Your Majesty!,listener_higher_power,high_respect,"Current turn:
Your Majesty!",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
59,amadeus,L30166,L30168,"1. MOZART: Oh, thank you.
2. JOSEPH to MOZART: The Director of our Opera. Count Orsini-Rosenberg.","Oh sir, yes! The honour is mine. Absolutely.",listener_higher_power,high_respect,"Context:
1. MOZART: Oh, thank you.
2. JOSEPH to MOZART: The Director of our Opera. Count Orsini-Rosenberg.

Current turn:
Oh sir, yes! The honour is mine. Absolutely.",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
60,amadeus,L30171,L30171,,"I know your work well, Signore. Do you know I actually composed some variations on a melody of yours?",roughly_equal_power,high_respect,"Current turn:
I know your work well, Signore. Do you know I actually composed some variations on a melody of yours?",MOZART,,roughly_equal_power,roughly_equal_power,high_respect,high_respect
61,amadeus,L30171,L30172,"1. MOZART: I know your work well, Signore. Do you know I actually composed some variations on a melody of yours?",Really?,roughly_equal_power,neutral_respect,"Context:
1. MOZART: I know your work well, Signore. Do you know I actually composed some variations on a melody of yours?

Current turn:
Really?",SALIERI,MOZART,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
62,amadeus,L30171,L30174,"1. MOZART: I know your work well, Signore. Do you know I actually composed some variations on a melody of yours?
2. SALIERI to MOZART: Really?
3. MOZART to SALIERI: Mio caro Adone.",Ah!,roughly_equal_power,neutral_respect,"Context:
1. MOZART: I know your work well, Signore. Do you know I actually composed some variations on a melody of yours?
2. SALIERI to MOZART: Really?
3. MOZART to SALIERI: Mio caro Adone.

Current turn:
Ah!",SALIERI,MOZART,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
63,amadeus,L30178,L30179,1. SALIERI: My pleasure.,"Well, there it is. Now to business. Young man, we are going to commission an opera from you. What do you say?",speaker_higher_power,neutral_respect,"Context:
1. SALIERI: My pleasure.

Current turn:
Well, there it is. Now to business. Young man, we are going to commission an opera from you. What do you say?",JOSEPH,SALIERI,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
64,amadeus,L30180,L30180,,Majesty!,listener_higher_power,high_respect,"Current turn:
Majesty!",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
65,amadeus,L30182,L30182,,"Well, actually, Sire, if you remember, we did finally incline to Italian.",listener_higher_power,high_respect,"Current turn:
Well, actually, Sire, if you remember, we did finally incline to Italian.",ORSINI-ROSENBERG,,listener_higher_power,listener_higher_power,high_respect,high_respect
66,amadeus,L30184,L30184,,"I don't think it was really decided, Director.",roughly_equal_power,high_respect,"Current turn:
I don't think it was really decided, Director.",VON SWIETEN,,roughly_equal_power,roughly_equal_power,high_respect,high_respect
67,amadeus,L30188,L30189,1. ORSINI-ROSENBERG: Oh? Have I seen it?,"I - I don't think you have, Herr Director. Not yet. I mean, it's quite n - Of course, I'll show it to you immediately.",listener_higher_power,high_respect,"Context:
1. ORSINI-ROSENBERG: Oh? Have I seen it?

Current turn:
I - I don't think you have, Herr Director. Not yet. I mean, it's quite n - Of course, I'll show it to you immediately.",MOZART,ORSINI-ROSENBERG,listener_higher_power,listener_higher_power,high_respect,high_respect
68,amadeus,L30191,L30192,"1. JOSEPH: Well, what is it about? Tell us the story.","It's actually quite amusing, Majesty. It's set - the  whole thing is set in a - in a -",listener_higher_power,high_respect,"Context:
1. JOSEPH: Well, what is it about? Tell us the story.

Current turn:
It's actually quite amusing, Majesty. It's set - the  whole thing is set in a - in a -",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
69,amadeus,L30200,L30201,"1. VON SWIETEN: My dear fellow, the language is not finally the point. Do you really think that subject is quite appropriate for a national theatre?","Why not? It's charming. I mean, I don't actually show concubines exposing their! their! It's not indecent!  It's highly moral, Majesty. It's full of proper German virtues. I swear it. Absolutely!",listener_higher_power,high_respect,"Context:
1. VON SWIETEN: My dear fellow, the language is not finally the point. Do you really think that subject is quite appropriate for a national theatre?

Current turn:
Why not? It's charming. I mean, I don't actually show concubines exposing their! their! It's not indecent!  It's highly moral, Majesty. It's full of proper German virtues. I swear it. Absolutely!",MOZART,VON SWIETEN,listener_higher_power,listener_higher_power,high_respect,high_respect
70,amadeus,L30202,L30203,"1. JOSEPH: Well, I'm glad to hear that.","Excuse me, Sire, but what do you think these could be? Being a foreigner, I would love to learn.",listener_higher_power,high_respect,"Context:
1. JOSEPH: Well, I'm glad to hear that.

Current turn:
Excuse me, Sire, but what do you think these could be? Being a foreigner, I would love to learn.",SALIERI,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
71,amadeus,L30205,L30205,,"Love, Sire!",listener_higher_power,high_respect,"Current turn:
Love, Sire!",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
72,amadeus,L30211,L30211,,"Keep it, Sire, if you want to. It is already here in my head.",listener_higher_power,high_respect,"Current turn:
Keep it, Sire, if you want to. It is already here in my head.",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
73,amadeus,L30211,L30213,"1. MOZART: Keep it, Sire, if you want to. It is already here in my head.
2. JOSEPH to MOZART: What? On one hearing only?","I think so, Sire, yes.",listener_higher_power,high_respect,"Context:
1. MOZART: Keep it, Sire, if you want to. It is already here in my head.
2. JOSEPH to MOZART: What? On one hearing only?

Current turn:
I think so, Sire, yes.",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
74,amadeus,L30221,L30221,,"Madame Cavalieri is here for her lesson, sir.",listener_higher_power,high_respect,"Current turn:
Madame Cavalieri is here for her lesson, sir.",LORL,,listener_higher_power,listener_higher_power,high_respect,high_respect
75,amadeus,L30221,L30222,"1. LORL: Madame Cavalieri is here for her lesson, sir.",Bene.,speaker_higher_power,neutral_respect,"Context:
1. LORL: Madame Cavalieri is here for her lesson, sir.

Current turn:
Bene.",SALIERI,LORL,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
76,amadeus,L30223,L30223,,Maestro.,listener_higher_power,high_respect,"Current turn:
Maestro.",CAVALIERI,,listener_higher_power,listener_higher_power,high_respect,high_respect
77,amadeus,L30223,L30230,"1. SALIERI to CAVALIERI: Good morning.
2. CAVALIERI to SALIERI: Well? How do you like it? It's Turkish. My hairdresser tells me everything's going to be Turkish this year!
3. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
4. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
5. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
6. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?",Yes.,roughly_equal_power,neutral_respect,"Context:
1. SALIERI to CAVALIERI: Good morning.
2. CAVALIERI to SALIERI: Well? How do you like it? It's Turkish. My hairdresser tells me everything's going to be Turkish this year!
3. SALIERI to CAVALIERI: Really? What else did he tell you today? Give me some gossip.
4. CAVALIERI to SALIERI: Well, I heard you met Herr Mozart.
5. SALIERI to CAVALIERI: Oh? News travels fast in Vienna.
6. CAVALIERI to SALIERI: And he's been commissioned to write an opera. Is it true?

Current turn:
Yes.",SALIERI,CAVALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
